Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
17925,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,159.958,audio_features,231987,4,Pop,Come & Get It,, Come & Get It
22804,0.8,0.976,7,-8.287,0,0.0453,0.0017,0.857,0.115,0.753,119.999,audio_features,344299,4,techhouse,,tech house,tech house 
30563,0.745,0.902,2,-7.73,1,0.114,0.00159,0.883,0.0946,0.0373,140.024,audio_features,396000,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
16812,0.496,0.55,1,-7.204,0,0.289,0.0551,0.0,0.0803,0.53,192.894,audio_features,225149,4,RnB,Up All Night,, Up All Night
40513,0.547,0.866,10,-3.71,1,0.0544,0.133,6.04e-05,0.0775,0.574,150.034,audio_features,320000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
17112,0.779,0.472,11,-7.1160000000000005,1,0.218,0.0577,0.0,0.114,0.412,135.05100000000002,audio_features,142212,4,RnB,Nasty Freestyle,, Nasty Freestyle
8202,0.578,0.816,9,-4.421,0,0.293,0.547,0.0,0.196,0.6459999999999999,181.448,audio_features,246333,4,Underground Rap,R.A.D. (Roll A Doobie),, R.A.D. (Roll A Doobie)
9286,0.473,0.944,1,-5.386,1,0.0939,0.0233,0.00196,0.563,0.348,157.032,audio_features,110757,4,Underground Rap,THE ELECTRIC EXPERIENCE,, THE ELECTRIC EXPERIENCE
9578,0.807,0.746,3,-5.289,1,0.4270000000000001,0.0503,0.0,0.0826,0.8440000000000001,160.034,audio_features,96000,4,Underground Rap,Cocaine Freestyle,, Cocaine Freestyle
35050,0.474,0.913,8,-0.622,0,0.337,0.0355,0.0337,0.121,0.36,145.058,audio_features,244966,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
12061,0.52,0.997,1,-1.22,1,0.103,0.0175,0.000237,0.16,0.0447,109.972,audio_features,290727,4,Trap Metal,Zombie Crab People,, Zombie Crab People
10358,0.898,0.5820000000000001,1,-9.476,1,0.0757,0.00344,0.000541,0.3670000000000001,0.248,135.10299999999998,audio_features,149159,4,Trap Metal,Big Bad Wolf,, Big Bad Wolf
29463,0.742,0.8,7,-11.054,1,0.0636,0.00945,0.0338,0.0629,0.1119999999999999,127.998,audio_features,435000,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
22427,0.784,0.979,5,-4.7780000000000005,0,0.148,0.00731,0.0171,0.312,0.797,125.009,audio_features,176400,4,techhouse,,Dirtybird Players,Dirtybird Players 
25470,0.7170000000000001,0.963,11,-2.882,0,0.138,0.001,0.807,0.107,0.0778,140.005,audio_features,348707,4,techno,,techno. only. (08/02),techno. only. (08/02) 
30554,0.665,0.897,0,-7.457999999999997,1,0.0471,0.000481,0.773,0.332,0.1009999999999999,142.003,audio_features,434366,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
15373,0.743,0.8759999999999999,1,-4.3260000000000005,1,0.301,0.099,0.0,0.119,0.574,149.041,audio_features,224735,4,Rap,I Don't Die,, I Don't Die
1023,0.608,0.88,8,-4.375,1,0.0865,0.0125,1.93e-06,0.0867,0.265,155.0,audio_features,240577,4,Dark Trap,AbsoluteHorror,, AbsoluteHorror
9481,0.6890000000000001,0.6579999999999999,1,-7.537000000000001,1,0.748,0.0794,0.0,0.235,0.6890000000000001,198.132,audio_features,173538,4,Underground Rap,Cash App,, Cash App
2501,0.44,0.809,6,-5.187,0,0.0426,0.00263,0.8740000000000001,0.0796,0.0506,174.96400000000003,audio_features,240000,4,Dark Trap,Never Know,, Never Know
9579,0.8809999999999999,0.434,7,-8.885,1,0.235,0.335,0.0,0.0841,0.36,129.975,audio_features,210947,4,Underground Rap,(Odell),, (Odell)
22982,0.804,0.951,11,-4.424,0,0.0894,0.135,0.743,0.0707,0.584,123.03,audio_features,210732,4,techhouse,,Dirtybird Players,Dirtybird Players 
38356,0.4679999999999999,0.6779999999999999,1,-3.72,0,0.0313,0.00761,0.369,0.0523,0.111,173.02900000000002,audio_features,339674,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
37105,0.511,0.936,11,-5.225,0,0.0789,0.00482,0.866,0.326,0.4270000000000001,174.104,audio_features,316700,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
18,0.812,0.813,10,-5.582999999999998,0,0.0984,0.0987,0.00015,0.0758,0.348,128.066,audio_features,180880,4,Dark Trap,Io sono qui,, Io sono qui
27619,0.516,0.882,8,-6.995,1,0.0645,0.00155,0.00892,0.157,0.531,137.966,audio_features,197871,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
17262,0.82,0.691,6,-6.646,0,0.0723,0.0115,0.0,0.344,0.6829999999999999,142.02700000000004,audio_features,135739,4,RnB,TIC TOC,, TIC TOC
735,0.6809999999999999,0.411,9,-15.144,0,0.0308,0.195,0.885,0.152,0.0537,117.97,audio_features,155880,4,Dark Trap,Erosion,, Erosion
20810,0.6859999999999999,0.7290000000000001,7,-6.375,1,0.218,0.0169,0.0,0.143,0.4370000000000001,175.472,audio_features,276093,4,Hiphop,Jealous Got Me Strapped (feat. 2Pac),, Jealous Got Me Strapped (feat. 2Pac)
4614,0.585,0.895,11,-3.663,0,0.136,0.0505,0.0042299999999999,0.32,0.181,119.904,audio_features,193567,4,Underground Rap,Heart Attack,, Heart Attack
15979,0.51,0.8170000000000001,0,-5.308,1,0.352,0.369,0.0,0.262,0.74,185.84,audio_features,210173,4,RnB,Get That Paper,, Get That Paper
34882,0.623,0.985,1,-0.319,1,0.111,0.018,0.0973,0.354,0.561,150.01,audio_features,188000,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
13193,0.32,0.574,8,-5.415,1,0.0312,0.38,0.0,0.111,0.383,166.49599999999995,audio_features,211853,4,Emo,Pak Maar M'n Hand,, Pak Maar M'n Hand
7206,0.64,0.882,2,-5.9060000000000015,1,0.265,0.0236,0.0,0.0768,0.465,183.911,audio_features,180000,4,Underground Rap,Rain Drops,, Rain Drops
80,0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946,audio_features,134271,4,Dark Trap,Venom,, Venom
9970,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,142273,4,Underground Rap,Yes Indeed,, Yes Indeed
34388,0.669,0.975,1,-1.328,1,0.0672,0.00095,0.3339999999999999,0.1,0.0789,150.036,audio_features,243200,4,trap,,Riddim or die,Riddim or die 
23425,0.809,0.715,8,-8.927999999999997,1,0.0734,0.000111,0.924,0.0437,0.883,123.999,audio_features,342750,4,techhouse,,Dirtybird Players,Dirtybird Players 
40500,0.27,0.892,5,-4.9910000000000005,0,0.1969999999999999,8.690000000000001e-05,0.154,0.225,0.17,149.186,audio_features,178700,4,hardstyle,,Hardstyle Remixes of Popular Songs!,Hardstyle Remixes of Popular Songs! 
6024,0.856,0.542,6,-9.044,1,0.148,0.62,2.14e-06,0.0893,0.294,120.013,audio_features,136072,4,Underground Rap,NOxygen,, NOxygen
32264,0.644,0.897,10,-6.353,0,0.052,0.0069999999999999,0.8140000000000001,0.104,0.1369999999999999,138.018,audio_features,500870,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
21530,0.866,0.8590000000000001,11,-5.612,1,0.145,0.00475,0.68,0.051,0.389,125.995,audio_features,243810,4,techhouse,,Tech House Rotation 2020,Tech House Rotation 2020 
2137,0.7809999999999999,0.6809999999999999,10,-5.95,0,0.189,0.00533,0.0,0.5670000000000001,0.45,131.969,audio_features,138240,4,Dark Trap,"Smoked out, Scoped Out",," Smoked out, Scoped Out"
25880,0.73,0.59,4,-9.227,0,0.0838,0.02,0.903,0.111,0.148,127.983,audio_features,451266,4,techno,,techno. only. (08/02),techno. only. (08/02) 
13613,0.523,0.8759999999999999,9,-5.839,1,0.0546,4.8e-06,0.477,0.0757,0.435,151.985,audio_features,190984,4,Emo,Damaged,, Damaged
20498,0.866,0.818,8,-4.1110000000000015,0,0.26,0.0137,0.0,0.132,0.747,103.332,audio_features,219947,4,Hiphop,Eazy-er Said Than Dunn,, Eazy-er Said Than Dunn
17415,0.6940000000000001,0.742,5,-3.043,0,0.249,0.642,7.42e-06,0.0773,0.557,165.002,audio_features,241467,4,RnB,Suga Suga,, Suga Suga
2460,0.664,0.523,1,-10.153,1,0.108,0.0066599999999999,0.0653,0.486,0.156,121.095,audio_features,225672,4,Dark Trap,Ghost Lite,, Ghost Lite
39758,0.547,0.943,11,-1.519,0,0.341,0.0545,0.0,0.46,0.0555,154.97899999999996,audio_features,195508,4,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
4927,0.8809999999999999,0.633,1,-6.647,0,0.0683,0.0524,6.72e-06,0.158,0.335,121.922,audio_features,187454,4,Underground Rap,Muddy Blunts,, Muddy Blunts
4556,0.732,0.625,1,-11.517,0,0.282,0.0138,9.22e-05,0.703,0.196,134.922,audio_features,142310,4,Underground Rap,Med Kit,, Med Kit
3211,0.186,0.764,1,-5.757999999999999,0,0.0602,0.0016699999999999,0.8370000000000001,0.165,0.0354,150.02,audio_features,246400,4,Dark Trap,Idontwannawakeup,, Idontwannawakeup
21426,0.731,0.8340000000000001,5,-7.395,0,0.0471,0.000448,0.373,0.1689999999999999,0.426,125.988,audio_features,373656,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
35154,0.489,0.74,1,-3.432,1,0.105,0.0327,0.0,0.0776,0.515,150.29399999999995,audio_features,200000,4,trap,,Lost Lands 2019,Lost Lands 2019 
32688,0.46,0.758,1,-8.551,1,0.0609,0.00401,0.856,0.386,0.0376,136.976,audio_features,536265,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
4354,0.354,0.73,4,-6.586,0,0.066,0.114,0.00284,0.147,0.0538,139.863,audio_features,226393,4,Dark Trap,Travel,, Travel
25353,0.847,0.519,1,-10.712,0,0.138,0.0612,0.8490000000000001,0.732,0.0861,127.993,audio_features,455625,4,techno,,Dark Techno Rave,Dark Techno Rave 
34383,0.476,0.982,10,-1.841,0,0.407,0.1119999999999999,0.0001189999999999,0.408,0.4529999999999999,149.965,audio_features,228800,4,trap,,RIDDIM 2020 & Riddim Hits,RIDDIM 2020 & Riddim Hits 
8979,0.826,0.933,1,-5.245,0,0.186,0.0297,1.72e-06,0.381,0.213,129.99200000000002,audio_features,177032,4,Underground Rap,Children of the Corn,, Children of the Corn
8516,0.467,0.5529999999999999,6,-9.692,0,0.1,0.152,0.6829999999999999,0.291,0.39,144.94299999999996,audio_features,122070,4,Underground Rap,Romance Garbage,, Romance Garbage
25429,0.541,0.906,9,-8.402000000000001,0,0.0399,0.000367,0.924,0.146,0.0376,128.023,audio_features,247031,4,techno,,Dark Techno,Dark Techno 
18760,0.862,0.606,7,-8.136000000000001,1,0.276,0.000331,4.87e-06,0.0706,0.485,105.972,audio_features,244733,4,Hiphop,Phenomenon,, Phenomenon
37351,0.45,0.856,11,-3.0810000000000004,1,0.0734,0.000385,1.21e-05,0.604,0.361,174.09599999999998,audio_features,220733,4,dnb,,Fingah Pistols!,Fingah Pistols! 
3889,0.677,0.831,11,-4.035,0,0.0328,6.21e-05,0.0502,0.0608,0.393,117.012,audio_features,233846,4,Dark Trap,Sidewalks,, Sidewalks
30163,0.578,0.97,6,-6.1670000000000025,0,0.0414,4.01e-05,0.764,0.6679999999999999,0.424,142.998,audio_features,489577,4,psytrance,,Psy Trance Full-on Morning,Psy Trance Full-on Morning 
20664,0.627,0.701,4,-9.877,0,0.108,0.000364,5.34e-05,0.358,0.585,178.253,audio_features,284427,4,Hiphop,Back In The Day,, Back In The Day
40948,0.528,0.936,1,-3.926,0,0.1,0.00827,6.51e-06,0.276,0.643,149.968,audio_features,335627,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
26,0.705,0.648,4,-10.467,0,0.141,0.00476,0.000595,0.373,0.398,130.037,audio_features,155350,4,Dark Trap,No Teeth,, No Teeth
18978,0.805,0.833,1,-6.73,0,0.12,0.0859,0.0,0.0578,0.703,109.076,audio_features,268400,4,Hiphop,Tints (feat. Kendrick Lamar),, Tints (feat. Kendrick Lamar)
1952,0.596,0.8190000000000001,1,-7.779,1,0.477,0.217,0.0,0.286,0.65,165.68599999999995,audio_features,211093,4,Dark Trap,dirty elevator music,, dirty elevator music
18584,0.551,0.725,1,-7.619,0,0.189,0.194,0.0,0.0956,0.6920000000000001,199.838,audio_features,210960,4,Hiphop,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],, BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]
15864,0.752,0.7140000000000001,7,-6.0920000000000005,1,0.351,0.0646,0.0,0.307,0.637,174.06400000000005,audio_features,176760,4,RnB,That's Right (feat. Akon),, That's Right (feat. Akon)
14139,0.735,0.662,1,-7.862,1,0.05,0.0104,0.0,0.153,0.124,87.999,audio_features,101353,4,Rap,Sleepy Hollow,, Sleepy Hollow
26416,0.7859999999999999,0.633,1,-8.69,1,0.0753,7.290000000000001e-05,0.862,0.102,0.125,134.002,audio_features,447773,4,techno,,techno. only. (08/02),techno. only. (08/02) 
27930,0.5670000000000001,0.972,10,-6.062,0,0.0863,0.000374,0.465,0.104,0.187,137.981,audio_features,333931,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
11665,0.459,0.765,0,-6.392,1,0.0661,0.11,0.0,0.212,0.327,160.191,audio_features,123115,4,Trap Metal,GODLY,, GODLY
32759,0.7240000000000001,0.97,1,-5.415,1,0.0507,1.7800000000000002e-05,0.8009999999999999,0.917,0.51,148.003,audio_features,460165,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
31758,0.7290000000000001,0.3879999999999999,5,-8.11,1,0.068,0.0419,0.045,0.072,0.265,142.062,audio_features,236620,4,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
20609,0.721,0.929,1,-3.221,0,0.215,0.0901,0.0,0.305,0.547,204.012,audio_features,295413,4,Hiphop,Holla At Me,, Holla At Me
26423,0.635,0.7859999999999999,7,-10.054,1,0.0397,0.0032,0.8759999999999999,0.166,0.3779999999999999,128.004,audio_features,380156,4,techno,,Minimal Techno: The Dark Undergound,Minimal Techno: The Dark Undergound 
20242,0.42,0.701,1,-7.582000000000002,0,0.339,0.8320000000000001,0.0,0.103,0.6709999999999999,159.43200000000004,audio_features,349040,4,Hiphop,327,, 327
25433,0.675,0.855,11,-10.869000000000002,0,0.0428,0.00079,0.789,0.0968,0.256,133.984,audio_features,350000,4,techno,,Acid Techno,Acid Techno 
21057,0.758,0.574,11,-6.888999999999999,0,0.0572,0.46,0.00272,0.102,0.261,151.985,audio_features,191147,4,Hiphop,Drew Barrymore,, Drew Barrymore
33616,0.535,0.916,0,-1.628,0,0.0544,0.00601,0.228,0.3929999999999999,0.41,150.22799999999995,audio_features,216000,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
3106,0.5770000000000001,0.6509999999999999,9,-5.888,0,0.0353,0.00179,0.795,0.0728,0.237,179.99599999999995,audio_features,170764,4,Dark Trap,Dusk 2 Dawn,, Dusk 2 Dawn
20015,0.7979999999999999,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,audio_features,192973,4,Hiphop,Fukk Sleep (feat. FKA twigs),, Fukk Sleep (feat. FKA twigs)
12774,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,audio_features,293133,4,Emo,Outside,, Outside
24612,0.7509999999999999,0.551,1,-11.79,1,0.0496,0.000672,0.938,0.1119999999999999,0.0706,127.998,audio_features,333055,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
4772,0.759,0.779,0,-5.549,0,0.328,0.0114,0.0,0.3670000000000001,0.27,164.99400000000003,audio_features,157539,3,Underground Rap,Demon $layer,, Demon $layer
18561,0.561,0.431,8,-9.53,1,0.0444,0.0108,0.202,0.117,0.132,165.854,audio_features,225867,4,Hiphop,V. 3005 - Beach Picnic Version,, V. 3005 - Beach Picnic Version
25256,0.705,0.726,11,-7.2879999999999985,0,0.0686,0.0843,0.861,0.0596,0.251,127.0,audio_features,428480,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
33055,0.672,0.899,9,-7.45,1,0.0444,0.000925,0.7879999999999999,0.565,0.182,140.017,audio_features,510000,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
20259,0.607,0.7240000000000001,4,-8.595,0,0.288,0.245,7.47e-06,0.0884,0.41,197.256,audio_features,138271,4,Hiphop,Blue,, Blue
35716,0.7659999999999999,0.976,2,-0.958,1,0.369,0.0822,0.0213,0.22,0.449,139.835,audio_features,276857,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
11799,0.613,0.961,1,-1.118,1,0.192,0.0306,4.55e-05,0.271,0.613,168.002,audio_features,140714,4,Trap Metal,YXU'RE TXX ANGRY.,, YXU'RE TXX ANGRY.
23372,0.8059999999999999,0.816,1,-8.365,1,0.0448,4.11e-05,0.917,0.0637,0.121,124.998,audio_features,340102,4,techhouse,,Dirtybird House,Dirtybird House 
24693,0.794,0.898,0,-12.352,1,0.136,0.00488,0.946,0.105,0.0283,128.031,audio_features,481458,4,techno,,Acid Techno: Hard Techno on Acid,Acid Techno: Hard Techno on Acid 
2603,0.422,0.8909999999999999,7,-3.392,0,0.0647,0.126,0.298,0.395,0.0499,129.985,audio_features,236337,4,Dark Trap,The Freedom Area [3.3],, The Freedom Area [3.3]
7853,0.8170000000000001,0.6459999999999999,4,-5.12,0,0.249,0.0152,0.0,0.125,0.835,162.898,audio_features,213080,4,Underground Rap,1942 (feat. Yo Gotti & YBN Nahmir),, 1942 (feat. Yo Gotti & YBN Nahmir)
9375,0.6829999999999999,0.7140000000000001,8,-7.207999999999998,1,0.356,0.0733,0.0,0.0611,0.843,184.566,audio_features,240800,4,Underground Rap,So Ghetto,, So Ghetto
32857,0.594,0.967,8,-7.6110000000000015,1,0.0507,4.28e-05,0.8029999999999999,0.0916,0.526,146.994,audio_features,438996,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
23442,0.787,0.856,10,-4.471,0,0.0583,0.00467,0.899,0.245,0.908,125.009,audio_features,217353,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
36205,0.544,0.902,10,-5.2620000000000005,0,0.0396,0.000251,0.102,0.1159999999999999,0.272,174.035,audio_features,379276,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
33372,0.667,0.969,7,-0.7140000000000001,0,0.106,0.00584,0.1119999999999999,0.6759999999999999,0.278,150.01,audio_features,265600,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
27381,0.503,0.981,7,-5.877000000000002,0,0.121,0.00807,0.6509999999999999,0.309,0.0547,138.007,audio_features,243370,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
3222,0.57,0.528,11,-9.861,1,0.0348,0.0087599999999999,0.288,0.104,0.0784,136.721,audio_features,196635,4,Dark Trap,Slipstream,, Slipstream
39251,0.478,0.963,1,-4.39,1,0.0748,0.00129,0.897,0.249,0.357,149.924,audio_features,265452,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
16649,0.5720000000000001,0.519,2,-7.0920000000000005,0,0.212,0.536,0.0,0.102,0.35,128.33100000000002,audio_features,181860,4,RnB,P*$$Y Fairy (OTW),, P*$$Y Fairy (OTW)
20098,0.633,0.687,7,-5.059,0,0.0726,0.0833,0.0,0.103,0.486,160.035,audio_features,169008,4,Hiphop,How I Was Raised,, How I Was Raised
11563,0.916,0.445,7,-7.143,1,0.5710000000000001,0.0179,1.84e-06,0.381,0.0519,140.124,audio_features,128496,4,Trap Metal,Rockstar Shit,, Rockstar Shit
11884,0.736,0.988,2,-0.488,1,0.341,0.131,1.09e-06,0.154,0.484,175.03400000000005,audio_features,170761,4,Trap Metal,Mad Hot,, Mad Hot
36505,0.698,0.952,6,-4.909,1,0.0661,0.000144,0.267,0.127,0.7340000000000001,175.00400000000005,audio_features,311493,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
36973,0.624,0.888,8,-4.464,1,0.0661,0.000149,0.899,0.0658,0.1009999999999999,173.958,audio_features,338429,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
35203,0.505,0.975,11,-3.685,0,0.0912,0.0004,0.767,0.0844,0.247,150.107,audio_features,275200,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
32665,0.59,0.991,11,-4.134,0,0.1009999999999999,0.00181,0.618,0.0853,0.627,145.006,audio_features,528000,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
10686,0.5329999999999999,0.589,8,-8.916,1,0.36,0.0666,0.000102,0.341,0.2,174.97799999999995,audio_features,124000,4,Trap Metal,Radiation,, Radiation
36919,0.349,0.971,6,-5.152,1,0.0564,0.00259,0.8420000000000001,0.176,0.433,174.03400000000005,audio_features,266253,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
36961,0.439,0.949,11,-3.926,0,0.1669999999999999,0.0001199999999999,0.778,0.147,0.484,174.96599999999995,audio_features,316563,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
6222,0.261,0.882,11,-3.3960000000000004,1,0.245,0.00237,0.0,0.153,0.287,191.871,audio_features,159200,4,Underground Rap,Sacrifice (Kamiyada x King Yosef) [Prod. By The Wild Dutchman,, Sacrifice (Kamiyada x King Yosef) [Prod. By The Wild Dutchman
34762,0.835,0.97,1,-0.01,1,0.32,0.000455,0.0,0.235,0.066,144.95,audio_features,218483,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
1681,0.6920000000000001,0.49,4,-9.147,1,0.11,0.441,0.0,0.365,0.171,179.98,audio_features,171552,4,Dark Trap,would you take it,, would you take it
8420,0.8340000000000001,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001,audio_features,203494,4,Underground Rap,Off the Wall!,, Off the Wall!
21187,0.772,0.858,8,-3.565,1,0.127,0.0153,0.0,0.154,0.51,203.956,audio_features,228961,4,Hiphop,Not Letting Go (feat. Jess Glynne),, Not Letting Go (feat. Jess Glynne)
32752,0.564,0.977,1,-3.76,1,0.0663,0.102,0.879,0.11,0.7170000000000001,137.952,audio_features,238261,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
40164,0.556,0.956,5,-3.848,0,0.0641,0.0019,0.89,0.1169999999999999,0.0529,150.018,audio_features,196800,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
13326,0.561,0.0587,5,-17.819000000000006,1,0.0762,0.95,0.0,0.0828,0.342,143.02700000000004,audio_features,222468,1,Emo,Trying My Best,, Trying My Best
21367,0.6679999999999999,0.975,10,-6.224,1,0.0447,0.0219,0.0103,0.298,0.638,124.016,audio_features,156774,4,techhouse,,Tech House 2020,Tech House 2020 
23806,0.81,0.802,11,-8.623,0,0.0583,0.000632,0.424,0.0975,0.843,126.01,audio_features,367619,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
3789,0.526,0.7,6,-7.367000000000001,0,0.0402,0.17,0.8440000000000001,0.129,0.29,133.27700000000002,audio_features,158400,5,Dark Trap,Such a Feather,, Such a Feather
1776,0.619,0.8390000000000001,7,-5.504,1,0.0907,0.00195,0.0,0.0999,0.345,147.939,audio_features,194624,4,Dark Trap,"Cut, Pt. 2",," Cut, Pt. 2"
31650,0.606,0.915,6,-6.564,1,0.04,1.9e-05,0.865,0.528,0.155,145.011,audio_features,390621,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
11479,0.787,0.498,11,-9.766,1,0.12,0.0254,0.16,0.2,0.485,125.632,audio_features,218070,4,Trap Metal,Sleepy Hollow (Slopped & Chewed),, Sleepy Hollow (Slopped & Chewed)
18375,0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,204.61,audio_features,208267,4,Hiphop,Insane in the Brain,, Insane in the Brain
30588,0.61,0.7490000000000001,2,-9.718,1,0.0537,0.0455,0.838,0.1369999999999999,0.0381,136.006,audio_features,480424,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
2346,0.424,0.466,8,-11.890999999999998,1,0.053,0.952,0.158,0.121,0.386,112.088,audio_features,120555,4,Dark Trap,BathHouseBlunts,, BathHouseBlunts
4447,0.43,0.7390000000000001,4,-8.408999999999999,0,0.392,0.833,0.612,0.0935,0.1669999999999999,174.019,audio_features,220690,4,Dark Trap,Meta,, Meta
28660,0.635,0.81,2,-9.242,1,0.0753,0.0334,0.0149,0.318,0.0495,128.005,audio_features,216364,4,trance,,Progressive Trance,Progressive Trance 
1169,0.378,0.758,1,-6.138999999999999,1,0.296,0.00121,0.000481,0.271,0.674,113.3,audio_features,134792,4,Dark Trap,MEETTHEMUDGANG!!,, MEETTHEMUDGANG!!
35826,0.588,0.975,11,-2.815,1,0.359,0.0481,0.0002109999999999,0.297,0.22,149.984,audio_features,185600,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
30011,0.534,0.969,0,-4.178,1,0.0521,0.0649,0.441,0.135,0.0361,135.033,audio_features,219220,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
6546,0.777,0.795,10,-2.564,0,0.2,0.0703,2.36e-05,0.325,0.7240000000000001,193.836,audio_features,167213,4,Underground Rap,Thugcore Cowboy,, Thugcore Cowboy
10416,0.473,0.944,1,-5.386,1,0.0939,0.0233,0.00196,0.563,0.348,157.032,audio_features,110757,4,Trap Metal,THE ELECTRIC EXPERIENCE,, THE ELECTRIC EXPERIENCE
5667,0.852,0.5529999999999999,1,-7.286,1,0.187,0.0559,0.0,0.332,0.6559999999999999,142.079,audio_features,205879,4,Underground Rap,Jumpman,, Jumpman
40915,0.511,0.988,7,-3.312,0,0.0622,0.0427,0.0,0.361,0.26,150.037,audio_features,249443,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
20465,0.836,0.8590000000000001,11,-5.374,0,0.306,0.0654,0.0,0.0706,0.716,182.174,audio_features,254560,4,Hiphop,"Rudeboy Salute (feat. Big Pun, Fat Joe & Buju Banton)",," Rudeboy Salute (feat. Big Pun, Fat Joe & Buju Banton)"
25485,0.7340000000000001,0.602,1,-10.103,1,0.0456,0.181,0.917,0.236,0.13,127.0,audio_features,483780,4,techno,,Dark Techno,Dark Techno 
40359,0.494,0.863,9,-3.892,0,0.0626,0.0599,0.00385,0.1669999999999999,0.298,149.97,audio_features,206400,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
2515,0.574,0.858,6,-4.574,1,0.0424,0.00341,0.00149,0.123,0.222,139.96200000000002,audio_features,165022,4,Dark Trap,Pixel,, Pixel
17428,0.359,0.713,7,-5.351,1,0.132,0.149,0.0,0.25,0.237,168.33599999999996,audio_features,240493,4,RnB,Coming Home,, Coming Home
